編號,公司名稱,公司位置,產業類別
73515750,Jinuno桀諾,台北市內湖區康樂街85巷41號,汽機車及相關用品零售
72471461,Mr. Energy能量先生,台北市中正區重慶南路一段133號1樓,餐廳╱餐館
72015099,佳佳甜品,台北市信義區基隆路一段145之2號,其他餐飲相關
69433758,嘉源建設股份有限公司,台北市大同區南京西路410號4樓,不動產經營╱開發
73520577,吉資餐飲事業 / 小串堂 / 小串酒場 / 牧軒涮鍋物 / 荒酒處 / 森林善意廚房 / 義寓餐酒館 / HerMa燒肉,台北市大安區忠孝東路四段223巷69號,餐廳╱餐館
71694970,漢帝國際文教有限公司附設臺北市私立漢帝文理短期補習班,台北市大安區復興南路二段293之3號2樓之1,補習班
73080361,美學地圖牙醫診所,台北市內湖區港墘路19號,診所
69623721,賈上飲食有限公司,台北市大安區安和路一段33號,餐廳╱餐館
73533257,王品餐飲股份有限公司夏慕尼台北忠孝東店,台北市大安區忠孝東路四段333號2樓、2樓之1,餐廳╱餐館
69086120,丞右實業有限公司,台北市中正區紹興北街31巷6號,倉儲
70021857,依蓓有限公司,台北市大安區忠孝東路四段60號7樓,美容╱美體相關
73546607,葛介南建築師事務所,台北市大安區復興南路二段293-3號8樓之4,建築設計
9722158,維熹科技股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區新湖三路196號",電腦╱週邊設備製造
51473688,大象影片製作有限公司,台北市內湖區洲子街79號4樓之1,廣告行銷公關
73173880,糖果樹美語_私立豐立文理短期補習班,台北市大同區民生西路272號2樓,補習班
49826488,詩嫚特美容集團,台北市松山區民權東路三段178號15樓,美容╱美體相關
9997731,優利國際科技股份有限公司,台北市中正區水源路51號3樓,電腦系統整合服務相關
73179291,天下亨通不動產有限公司,台北市中山區中原街46號1樓,不動產經營╱開發
73132680,禾鉅機械工程有限公司,台北市北投區承德路七段401巷187之1號,自動控制相關
73473429,麗都日本料理(麗都公共食堂有限公司),台北市中正區延平南路50號,餐廳╱餐館
73521489,度度股份有限公司,台北市中山區林森北路123號,餐廳╱餐館
73569859,潮準數位社群,台北市大同區承德路一段70之1號7樓,廣告行銷公關
36058087,西歐加油站股份有限公司,台北市士林區中山北路五段570號,燃料零售業
36087821,揚達空調工程有限公司,台北市內湖區內湖路一段629巷101弄7號,建物裝修╱裝潢
67809108,健新食品有限公司,台北市士林區延平北路八段2巷196號,食品什貨批發
73212318,玉山高空工程有限公司,台北市士林區延平北路八段93巷52號,環境衛生╱污染防治相關
48882731,興盛診所,台北市南港區永吉路551號,診所
48525017,上全汽車材料有限公司,台北市中山區錦州街175巷23號,國際貿易
70562518,法緹經典美學澤妍大安館_晶漾美容坊,台北市大安區信義路四段58號4樓,美容╱美體相關
71727671,宇夆營造有限公司,台北市士林區後港街161號5樓之3,建築工程
73088048,"NeeeD 您所需的,毫無疑問的","[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路478巷18弄32號3樓",消費性電子產品製造
1817108,東森國際股份有限公司,台北市大安區復興南路一段368號8樓,百貨相關
51818981,福鑫建材有限公司,台北市中正區金山南路一段1號1樓,金屬家具╱家飾╱裝設品製造╱加工
69455661,億豐有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路258巷37號",餐廳╱餐館
34480369,綠盟電子企業有限公司,台北市中正區八德路一段35號2樓,電腦╱週邊設備製造
73558630,波比科技有限公司,,電腦系統整合服務相關
69444687,日商大和房屋工業股份有限公司台灣分公司,台北市中正區忠孝西路一段6號9樓,建築工程
73212487,臺北市私立 何嘉仁北投幼兒園,台北市北投區中央北路二段335之2號1樓,學前教育事業
49827531,麗盛建設股份有限公司,台北市內湖區新湖三路268號6樓,建築工程
69191388,住商不動產(加盟店聯合徵才) (中彰投區),,不動產經營╱開發
69622371,(這味泰泰 Mrs. THAI) 味泰國際餐飲股份有限公司,台北市松山區八德路四段758號3樓,餐廳╱餐館
69594829,勝口味小吃店,台北市士林區德行里福華路164巷7號1樓,餐廳╱餐館
2131760,華熊營造股份有限公司,台北市大安區敦化南路一段205號12樓之8,建築工程
67983691,將誠工程股份有限公司,台北市大同區揚雅里重慶北路三段139號7樓之2,空調╱水機電工程
70446758,宮地會計師事務所,台北市萬華區西寧南路70號11樓,會計服務
67987259,久翔營造股份有限公司,台北市松山區八德路四段72巷12弄11號,建築工程
72458921,葳逸整合行銷有限公司,,廣告行銷公關
68822117,幼獅實業股份有限公司,台北市大安區仁愛路三段17號10樓,鋁工業
48932441,鐵三角,,網路相關
70023440,中實特勤保全股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路210號6樓",保全樓管相關
71958579,澔學創客教育有限公司,台北市大安區延吉街131巷3號2樓(近忠孝敦化捷運站2號出口),其他教育服務業
315049,台聯工程顧問股份有限公司,,建築工程
69422080,潔電科技股份有限公司,台北市大安區基隆路二段110號8樓,電力機械器材製造修配
69431661,勁奇國際股份有限公司,台北市大安區信義路四段233號11樓之1,運動服務
73559111,財團法人上海商業儲蓄銀行文教基金會,台北市中山區中山北路二段155號三樓,其他教育服務業
9720501,蒙恬實業股份有限公司 International Writing Instrument Corp.,台北市內湖區成功路二段8號2樓,國際貿易
69455727,寶瓏股份有限公司,,貿易代理商
67798199,欣海岸海鮮料理,台北市松山區八德路三段158巷1之2號,餐廳╱餐館
50487691,東森電視事業股份有限公司,台北市中正區忠孝西路一段4號12樓,廣告行銷公關
72557269,國樹公寓大廈管理維護股份有限公司,台北市中正區和平西路一段161號4樓,保全樓管相關
72523401,台灣一風堂股份有限公司,台北市中正區忠孝東路二段88號10樓,餐廳╱餐館
55134758,進勇汽車商行,台北市內湖區民權東路六段12號,汽機車維修
50512491,裕明興業股份有限公司,台北市南港區重陽路263巷5號,食品什貨批發
290347,演色印刷事業有限公司,台北市中正區羅斯福路二段68號3樓,攝影沖印服務
67797640,蔥月股份有限公司,台北市中山區中山北路二段16巷11號5樓,餐廳╱餐館
73163677,女神娛樂製作有限公司,,藝人╱模特兒經紀
69419770,李記甜品,"[內湖科技園區]                                                            
                                                        台北市內湖區江南街123號",餐廳╱餐館
305379,智誠有限公司,台北市大同區重慶北路一段30號11樓之1,國際貿易
52005600,樂峰實業有限公司,台北市大同區民生西路362巷18號,汽車╱零件製造
1260011,新訊國際連鎖模特兒經紀公司,台北市大安區信義路二段230號14樓之2(新光大樓西座14樓),廣告行銷公關
69015179,全家便利商店(全旺食品企業社),台北市北投區承德路7段290號,百貨相關
8961030,理財周刊股份有限公司,台北市中正區青島東路7號6樓之4,其他金融╱輔助
70445178,鍋爸涮涮鍋 (鍋霸有限公司),台北市松山區南京東路四段50號(近小巨蛋站),餐廳╱餐館
2787641,橙花想紅SPA館,台北市中山區德惠街25號3樓,美容╱美體相關
73558191,大同精品當鋪,台北市信義區忠孝東路五段791號,其他金融╱輔助
8960160,翔詒實業股份有限公司,台北市大安區大安路一段65號9樓之1,國際貿易
50833398,康禾中醫診所,台北市大安區羅斯福路三段275號2樓,診所
69456041,幸和有限公司,台北市內湖區內湖路一段285巷65弄24號1樓,餐廳╱餐館
72564798,臺北市私立多元文理技藝短期補習班,台北市內湖區民權東路六段110號2樓,補習班
68775958,威竣貿易有限公司,台北市士林區劍潭路51號,國際貿易
71059798,丰華布業有限公司,台北市萬華區南寧路41之2號,貿易代理商
71707568,LE FLAM_樂芙坊有限公司,台北市士林區前港街6號,餐廳╱餐館
49785419,海晶企業股份有限公司,台北市士林區延平北路六段464巷5號,其他金屬相關製造
73140149,福禧國際有限公司,台北市北投區北投路二段13號10樓,其他相關製造
72568747,財團法人國策研究院文教基金會,台北市中正區中山南路11號7樓,協會╱基金會
10385088,臺北市私立傑聲幼兒園,台北市中山區明水路397巷2弄12號1樓,學前教育事業
107741,統一生活事業股份有限公司(康是美生活藥妝店),"[內湖科技園區]                                                            
                                                        台北市內湖區內湖路一段120巷15弄25號4樓",藥品╱化妝品╱清潔用品零售
130977,伊芙巴黎左岸股份有限公司,台北市中山區中山北路二段31號8樓,鞋類╱布類╱服飾品零售
51930129,景安工程有限公司,台北市大安區八德路二段27號,土木工程
67986081,上鼎有限公司,台北市中山區龍江路45巷10號,印刷
73168690,社團法人台灣傳神居家照顧協會,台北市中正區杭州南路一段77巷29號,協會╱基金會
2850077,雅光有限公司,台北市內湖區堤頂大道一段215號6樓,百貨相關
68858027,臺北市私立滬江高級中學,台北市文山區羅斯福路六段336號,學前教育事業
71730199,善菓餐飲國際股份有限公司,台北市中山區南京東路三段91號7樓之2,餐廳╱餐館
68757130,士堡實業有限公司,台北市北投區大興街15號,其他相關製造
69191367,早稻田室內裝修設計有限公司,台北市松山區南京東路五段70號11樓之4,室內設計
49827118,吉得寶文理語文補習班(吉的堡仁愛分校),台北市中正區仁愛路一段59號3樓,補習班
73195379,深夜未歸,台北市中山區林森北路518號,早餐店
435299,精誠資訊股份有限公司,"[內湖科技園區]                                                            
                                                        台北市內湖區瑞光路318號",電腦軟體相關
73168708,清治長照資源工作室,,社會福利機構
69014272,大集國際室內裝修設計工程有限公司,台北市中山區建國北路三段92號3樓,室內設計
69041357,齊臨有限公司,台北市士林區中正路120之2號,餐廳╱餐館
130598,資岳股份有限公司,台北市中山區中山北路二段129號,國際貿易
73178541,永太興集團,台北市大安區仁愛路四段376號5樓之4,鋁工業
70471747,培克工業股份有限公司,台北市中山區建國北路二段116巷7號1樓,國際貿易
1286552,三多店面租售公司(三多房屋仲介有限公司),台北市南港區中坡北路2號1樓（捷運後山埤站一號出口）,不動產經營╱開發
